Date,Day,Time,Customer ID,Name,Age,Gender,Mail ID,Product bought,Size,Sub-category,Category,Actual Price (INR),Discount Percentage,Discount Type,Payment mode,Review,Returned Status,Discount Amount,Revenue,Year,Month,Discount Applied
2025-05-10,Wednesday,21:25:00,CUST0038,Romil Dugar,35.032000287303006,Male,tanyavarkey35294@gmail.com,Backpack,L,Accessories,Shoes,1896.9756953383212,0.0,ValentineDayOffer,CARD,"Loved it, will buy again",Return,0.0,1896.9756953383212,2025,5,No
2025-05-10,Sunday,16:35:00,CUST0357,Umang Suri,31.21632322426856,Male,parinaazraju56316@gmail.com,Dri-FIT T-shirt,XL,Accessories,Tshirts,3205.163558282215,49.62059368365218,Clearance,CASH,Superb fit and feel,Exchange,1590.4211861517063,1614.7423721305088,2025,5,Yes
2025-05-11,Wednesday,12:15:00,CUST0190,Kiara Kashyap,55.78249701707446,Male,rohandasgupta44269@gmail.com,Barcelona T-shirt,Free,Accessories,Jeans,976.189403253472,0.0,ValentineDayOffer,UPI,Could be better,Return,0.0,976.189403253472,2025,5,No
2025-05-11,Sunday,16:07:00,CUST0060,Nirvi Sant,33.87293925884248,Male,aarushbaral23381@gmail.com,Formal White Shirt,M,Bottomwear,Accessories,2556.9657029298546,40.11921600977288,DiwaliOffer,CASH,Colour faded after wash,Return,1025.834593654236,1531.1311092756187,2025,5,Yes
2025-05-11,Tuesday,09:49:00,CUST0016,Ryan Srinivasan,43.366030122217175,Female,laganthakur2682@gmail.com,Skinny Jeans,M,Accessories,Shirts,1757.7592232508712,8.959699299956355,ValentineDayOffer,UPI,Perfect for daily wear,Kept,157.48994082052658,1600.2692824303447,2025,5,Yes
2025-05-11,Sunday,12:08:00,CUST0103,Miraya Dass,38.61499926537512,Female,vanyajaggi60218@gmail.com,Academy T-shirt,L,Casual tshirt,Accessories,1643.1727544524065,14.528202796146472,ValentineDayOffer,CASH,Size runs a bit small,Exchange,238.7234700578715,1404.449284394535,2025,5,Yes
2025-05-11,Saturday,10:53:00,CUST0116,Samarth Gopal,34.09236338885823,Male,kiarasetty21368@gmail.com,Sandals,S,Accessories,Accessories,265.4707824555044,15.407943011200672,DiwaliOffer,CASH,Perfect for daily wear,Kept,40.90358687213263,224.56719558337176,2025,5,Yes
2025-05-12,Monday,15:43:00,CUST0272,Anahita Shetty,38.0599935390234,Female,piyacomar37365@gmail.com,Denim Jacket,XXL,Accessories,Shirts,2331.667338841376,33.97573877519383,NoDiscount,CARD,"Loved it, will buy again",Return,792.2012041512595,1539.4661346901166,2025,5,Yes
2025-05-12,Tuesday,11:30:00,CUST0034,Parinaaz Sharma,42.62549489945354,Male,badalsanghvi53175@gmail.com,Sandals,L,Casual tshirt,Jackets,2776.1471355976005,22.97589693531276,Clearance,CARD,"Good quality, worth the price",Kept,637.8447046475421,2138.3024309500584,2025,5,Yes
2025-05-12,Sunday,19:39:00,CUST0109,Zaina Suresh,42.06714699226451,Male,sarasachar35421@gmail.com,Sports Shoes,M,Accessories,Tshirts,2908.746862274287,49.467515799199056,NoDiscount,CARD,Could be better,Exchange,1438.88481365424,1469.8620486200473,2025,5,Yes
2025-05-12,Wednesday,19:09:00,CUST0336,Hridaan Deol,50.066205840101546,Male,samarthbansal41308@gmail.com,Sandals,M,Footwear,Accessories,4819.578216367171,15.225038609087845,NewYearSale,UPI,Size runs a bit small,Return,733.7826442370891,4085.795572130082,2025,5,Yes
2025-05-12,Tuesday,20:48:00,CUST0276,Arnav Shah,61.38736734839017,Female,fatehkohli29289@gmail.com,Slim Fit Shirt,S,Formal shirts,Shirts,3639.4872881306137,2.1912724116583657,NewYearSale,CARD,Size runs a bit small,Kept,79.75108087061935,3559.7362072599944,2025,5,Yes
2025-05-12,Thursday,11:24:00,CUST0440,Ira Sachdeva,36.0471651675404,Female,kimayagara19416@gmail.com,Cap,XXL,Bottomwear,Jeans,1749.411830862255,18.5380131459692,NoDiscount,UPI,Size runs a bit small,Exchange,324.3061951823853,1425.10563567987,2025,5,Yes
2025-05-12,Saturday,16:14:00,CUST0454,Umang Cheema,28.107296481421777,Female,jivikashah5871@gmail.com,Belt,XL,Casual tshirt,Tshirts,3579.8463183513018,7.139944506668085,ValentineDayOffer,CASH,"Loved it, will buy again",Exchange,255.59904055428345,3324.2472777970183,2025,5,Yes
2025-05-12,Saturday,16:13:00,CUST0434,Elakshi Dalal,32.18358051414473,Female,ojaslata24311@gmail.com,Slim Fit Shirt,Free,Outerwear,Accessories,918.1964456545696,38.76561668479715,NoDiscount,UPI,Material feels cheap,Exchange,355.94451453588226,562.2519311186874,2025,5,Yes
2025-05-12,Friday,11:06:00,CUST0021,Kiaan Saran,15.008587564295247,Female,aniruddhbala39485@gmail.com,Dri-FIT T-shirt,S,Outerwear,Shoes,2105.2458913906385,0.0,NoDiscount,CARD,"Good quality, worth the price",Return,0.0,2105.2458913906385,2025,5,No
2025-05-12,Monday,15:08:00,CUST0348,Farhan Chander,29.916026511768507,Male,diyasethi40466@gmail.com,Sportswear T-shirt,L,Accessories,Jeans,1873.8921606074991,18.47080435273381,NoDiscount,UPI,Fits well and comfortable,Kept,346.1229547670276,1527.7692058404716,2025,5,Yes
2025-05-12,Sunday,14:17:00,CUST0245,Romil Dugar,54.99820567210229,Male,indransgopal33102@gmail.com,ACG T-shirt,XXL,Outerwear,Jeans,1371.1424688331383,9.099352468907648,ValentineDayOffer,CASH,Perfect for daily wear,Kept,124.76508609000945,1246.377382743129,2025,5,Yes
2025-05-12,Friday,13:18:00,CUST0398,Manjari Kuruvilla,33.969252307366375,Female,romildugar42243@gmail.com,Sportswear Club Fleece T-shirt,Free,Bottomwear,Tshirts,1567.8990322098034,1.4184909705191568,Clearance,CARD,"Good quality, worth the price",Kept,22.24050619875331,1545.65852601105,2025,5,Yes
2025-05-12,Sunday,10:31:00,CUST0098,Samar Bansal,38.2241576427667,Male,baijuwali40425@gmail.com,Sports Shoes,L,Accessories,Shoes,2415.559150899377,11.708365749050294,NewYearSale,CARD,Not as expected,Kept,282.8225002719528,2132.7366506274243,2025,5,Yes
2025-05-13,Wednesday,17:41:00,CUST0372,Umang Krish,46.35724652658858,Female,vardaniyashetty2873@gmail.com,Academy T-shirt,XL,Outerwear,Accessories,3457.708397789037,0.0,NewYearSale,CARD,Too tight around shoulders,Exchange,0.0,3457.708397789037,2025,5,No
2025-05-13,Saturday,17:35:00,CUST0270,Hansh Arya,29.71729690982804,Female,chiragdara50133@gmail.com,Checked Shirt,L,Footwear,Shoes,3154.418774350802,29.62068008096464,NewYearSale,UPI,Size runs a bit small,Return,934.3602935643369,2220.058480786465,2025,5,Yes
2025-05-13,Wednesday,09:12:00,CUST0246,Yuvaan Kari,43.64300542645983,Male,shaanhayre53340@gmail.com,Skinny Jeans,M,Formal shirts,Shirts,1681.68610335923,48.11263890921744,SummerSale,CASH,Superb fit and feel,Exchange,809.1035624957154,872.5825408635145,2025,5,Yes
2025-05-13,Thursday,19:59:00,CUST0051,Hazel Bhattacharyya,45.891727784900674,Male,aayushbhattacharyya26172@gmail.com,Wristband,XL,Casual tshirt,Jeans,2639.797592970377,17.305885292591807,NoDiscount,CARD,Could be better,Kept,456.840343396053,2182.957249574324,2025,5,Yes
2025-05-13,Wednesday,18:32:00,CUST0093,Pari Sarma,28.357918887346884,Male,yashvikuruvilla55229@gmail.com,Academy T-shirt,L,Casual tshirt,Tshirts,1891.3314454791264,18.18258746763967,NoDiscount,CASH,Perfect for daily wear,Kept,343.89299437721587,1547.4384511019105,2025,5,Yes
2025-05-13,Wednesday,12:41:00,CUST0424,Dhanuk Chand,24.47557130175405,Female,kiaansaran23169@gmail.com,ACG T-shirt,L,Bottomwear,Shirts,1695.6014156883557,14.904122639315354,NewYearSale,CARD,Could be better,Exchange,252.71451446815985,1442.8869012201958,2025,5,Yes
2025-05-13,Sunday,17:47:00,CUST0438,Tanya Kala,30.234274981109948,Female,darshitanand33186@gmail.com,Slim Fit Shirt,L,Accessories,Jackets,2053.76897206344,18.854073618657605,NoDiscount,CARD,Superb fit and feel,Exchange,387.21911394998847,1666.5498581134514,2025,5,Yes
2025-05-13,Tuesday,13:40:00,CUST0475,Emir Dasgupta,53.505110606422,Male,jiyatailor41364@gmail.com,Academy T-shirt,XXL,Accessories,Accessories,3458.0961053697583,0.0,NoDiscount,CASH,Colour faded after wash,Kept,0.0,3458.0961053697583,2025,5,No
2025-05-13,Saturday,11:09:00,CUST0129,Darshit Sahni,39.61173964406864,Male,mahikakhatri55139@gmail.com,Hoodie,XXL,Accessories,Shoes,2797.135215365743,11.165110528937928,Clearance,UPI,Very stylish,Return,312.3032384394312,2484.8319769263117,2025,5,Yes
2025-05-13,Saturday,12:13:00,CUST0305,Mishti Rout,34.76426003093837,Male,vidurdeshmukh3115@gmail.com,Bomber Jacket,Free,Bottomwear,Shoes,4481.698534423679,90.06910500090295,ValentineDayOffer,CASH,Material feels cheap,Return,4036.625758793992,445.07277562968693,2025,5,Yes
2025-05-13,Thursday,21:59:00,CUST0354,Yuvraj  Bhatti,27.9072688236712,Male,saanviganguly40497@gmail.com,ACG T-shirt,Free,Bottomwear,Jeans,1394.3056065944268,24.76345092535968,NewYearSale,UPI,Too tight around shoulders,Return,345.2781846385495,1049.0274219558773,2025,5,Yes
2025-05-13,Wednesday,17:18:00,CUST0393,Samarth Bansal,38.1543655992882,Female,hansharya57488@gmail.com,Sneakers,XXL,Accessories,Tshirts,135.47064990903482,1.897840164926748,SummerSale,CARD,Fits well and comfortable,Return,2.5710164056609637,132.89963350337385,2025,5,Yes
2025-05-13,Wednesday,10:33:00,CUST0190,Jivin Ram,22.557675353390543,Female,dharmajankumer22261@gmail.com,Skinny Jeans,S,Outerwear,Tshirts,2938.6293378517184,24.62490536633466,DiwaliOffer,CARD,Too tight around shoulders,Kept,723.6346935133325,2214.994644338386,2025,5,Yes
2025-05-14,Wednesday,18:30:00,CUST0054,Oorja Aurora,29.79687866923745,Male,aainasharma6087@gmail.com,Tech Fleece T-shirt,L,Bottomwear,Jackets,83.05519213278058,0.0,DiwaliOffer,UPI,Stitching quality is poor,Exchange,0.0,83.05519213278058,2025,5,No
2025-05-14,Monday,11:37:00,CUST0391,Sara Dua,36.48224919468227,Female,aayushrandhawa60198@gmail.com,Bomber Jacket,S,Bottomwear,Tshirts,463.3740378241846,19.432978102781043,SummerSale,CASH,Fits well and comfortable,Return,90.04737530434613,373.32666251983846,2025,5,Yes
2025-05-14,Wednesday,10:53:00,CUST0464,Yasmin Gola,42.80127369996709,Female,kabirboase46373@gmail.com,Formal White Shirt,M,Footwear,Shirts,538.6145988439023,28.679614920324877,SummerSale,CARD,Perfect for daily wear,Kept,154.47259285308377,384.1420059908185,2025,5,Yes
2025-05-15,Friday,20:45:00,CUST0317,Riaan Raju,25.197220634510916,Female,bhaminiwable34390@gmail.com,ACG T-shirt,XXL,Accessories,Tshirts,5711.812775559138,16.576531548072847,ValentineDayOffer,CASH,Could be better,Kept,946.8204467074158,4764.992328851722,2025,5,Yes
2025-05-15,Sunday,15:53:00,CUST0071,Emir Dasgupta,37.34733592598263,Male,fatehdeshpande55361@gmail.com,Skinny Jeans,S,Casual tshirt,Tshirts,4104.417405466676,0.0,NoDiscount,CARD,Fits well and comfortable,Kept,0.0,4104.417405466676,2025,5,No
2025-05-15,Sunday,21:18:00,CUST0334,Elakshi Tandon,48.24105621860589,Male,elasubramaniam54371@gmail.com,Dri-FIT T-shirt,L,Accessories,Tshirts,3431.985556233102,7.24691863430728,NoDiscount,CARD,"Good quality, worth the price",Return,248.71320080139103,3183.2723554317113,2025,5,Yes
2025-05-15,Thursday,13:26:00,CUST0017,Trisha Choudhry,38.940076256185314,Male,samardoshi5857@gmail.com,Pro T-shirt,S,Casual tshirt,Jeans,2699.810935439515,18.884799903036928,DiwaliOffer,UPI,Could be better,Exchange,509.85389291806194,2189.9570425214533,2025,5,Yes
2025-05-15,Sunday,12:16:00,CUST0114,Vidur Deshmukh,47.80939882832449,Male,anvichandran43313@gmail.com,Cargo Pants,Free,Casual tshirt,Accessories,0.0,37.21444363093847,SummerSale,CASH,Size runs a bit small,Return,0.0,0.0,2025,5,Yes
2025-05-15,Wednesday,14:26:00,CUST0265,Vivaan Rattan,22.50583002286592,Male,hansharya57488@gmail.com,Sportswear Club Fleece T-shirt,Free,Outerwear,Shoes,2056.646954375746,0.6610890415429935,NewYearSale,CARD,Size runs a bit small,Kept,13.596267638605788,2043.0506867371405,2025,5,Yes
2025-05-15,Tuesday,21:57:00,CUST0066,Pari Sarma,41.03216124846076,Male,purabbassi48455@gmail.com,Hoodie,XXL,Formal shirts,Tshirts,5964.719753092436,0.0,DiwaliOffer,CASH,Stitching quality is poor,Return,0.0,5964.719753092436,2025,5,No
2025-05-15,Wednesday,21:38:00,CUST0483,Renee Lata,36.772606185275656,Male,adahcomar2097@gmail.com,Rain Jacket,Free,Accessories,Jeans,2845.5423328751176,14.272397279529962,DiwaliOffer,CASH,Too tight around shoulders,Return,406.1271065051417,2439.415226369976,2025,5,Yes
2025-05-15,Wednesday,21:33:00,CUST0257,Zaina Suresh,27.713310649537227,Male,tusharrama42125@gmail.com,Rain Jacket,S,Accessories,Tshirts,4483.92505887117,16.941402896467615,Clearance,UPI,Too tight around shoulders,Exchange,759.6398097990376,3724.2852490721325,2025,5,Yes
2025-05-15,Friday,17:33:00,CUST0206,Adira Bora,43.46945492209254,Female,vritikawadhwa33137@gmail.com,Belt,M,Formal shirts,Shirts,2983.40668552669,1.264840295117601,DiwaliOffer,CARD,Fits well and comfortable,Return,37.735329925774025,2945.6713556009163,2025,5,Yes
2025-05-16,Tuesday,18:17:00,CUST0059,Yakshit Rout,43.35354495969034,Male,zoyadugal50453@gmail.com,Belt,XXL,Outerwear,Tshirts,3243.368501349949,13.808054105913564,SummerSale,UPI,Size runs a bit small,Exchange,447.8460775205589,2795.52242382939,2025,5,Yes
2025-05-17,Saturday,14:42:00,CUST0395,Manjari Kuruvilla,49.231243852885314,Female,prishadivan28120@gmail.com,Repel T-shirt,M,Casual tshirt,Jeans,2641.1153509576347,0.0,NoDiscount,CASH,"Good quality, worth the price",Return,0.0,2641.1153509576347,2025,5,No
2025-05-17,Saturday,21:01:00,CUST0314,Ishaan Thaker,39.44539359958313,Female,madhavbasak21249@gmail.com,Slim Fit Shirt,XL,Outerwear,Accessories,4935.26951467268,6.025850348353949,ValentineDayOffer,CARD,Perfect for daily wear,Exchange,297.39195524210993,4637.87755943057,2025,5,Yes
2025-05-17,Sunday,09:18:00,CUST0489,Adira Bora,56.01420585976911,Female,jivinanand48473@gmail.com,Dri-FIT T-shirt,L,Outerwear,Accessories,2177.0943871866098,0.0,DiwaliOffer,CASH,Could be better,Exchange,0.0,2177.0943871866098,2025,5,No
2025-05-17,Monday,13:53:00,CUST0032,Rohan Venkatesh,35.28036685060582,Female,veershanker30112@gmail.com,Cargo Pants,Free,Bottomwear,Accessories,2830.3190143472366,21.531791003975812,NewYearSale,CARD,Superb fit and feel,Kept,609.4183749150352,2220.9006394322014,2025,5,Yes
2025-05-17,Thursday,20:18:00,CUST0009,Adah Comar,33.14731903161071,Male,vidurdeshmukh3115@gmail.com,Belt,M,Bottomwear,Jeans,3009.4681435377674,37.4278425398178,ValentineDayOffer,CASH,Colour faded after wash,Kept,1126.3789980492936,1883.0891454884738,2025,5,Yes
2025-05-17,Sunday,09:37:00,CUST0290,Pranay Buch,41.05402328976392,Male,riaansarraf60350@gmail.com,Dri-FIT T-shirt,Free,Accessories,Jeans,901.0988287898174,30.88462470882688,NoDiscount,UPI,Size runs a bit small,Return,278.30099152736955,622.7978372624478,2025,5,Yes
2025-05-17,Monday,15:09:00,CUST0450,Zaina Kapoor,33.33441361381214,Male,pranayrattan23331@gmail.com,Belt,S,Bottomwear,Accessories,1574.8382974355525,11.010606044728776,SummerSale,UPI,Material feels cheap,Kept,173.3992407721427,1401.4390566634097,2025,5,Yes
2025-05-17,Thursday,16:37:00,CUST0239,Anya Mangat,33.26797024761801,Female,nityacheema52297@gmail.com,Tech Fleece T-shirt,M,Footwear,Shirts,2094.762586855591,16.954214869148124,DiwaliOffer,CASH,Could be better,Return,355.1505499740225,1739.6120368815687,2025,5,Yes
2025-05-17,Saturday,21:12:00,CUST0413,Prisha Divan,44.94809833293096,Female,chiragkanda4217@gmail.com,Barcelona T-shirt,M,Bottomwear,Accessories,1651.1320419680892,1.9412502043514284,NoDiscount,UPI,Very stylish,Exchange,32.05260413881744,1619.0794378292717,2025,5,Yes
2025-05-17,Wednesday,18:37:00,CUST0175,Sahil Gole,33.813317738735535,Male,adirabora51420@gmail.com,Skinny Jeans,Free,Outerwear,Accessories,813.2220358761792,0.0,DiwaliOffer,CARD,Stitching quality is poor,Exchange,0.0,813.2220358761792,2025,5,No
2025-05-17,Wednesday,11:22:00,CUST0234,Heer Wali,59.44782248483195,Female,trishachoudhry5636@gmail.com,Total 90 T-shirt,Free,Formal shirts,Shoes,3192.202292792876,16.130805724226043,ValentineDayOffer,CARD,Very stylish,Kept,514.9279501747083,2677.274342618168,2025,5,Yes
2025-05-17,Tuesday,21:33:00,CUST0055,Ela Sharaf,50.68073376722916,Female,mahikakhatri55139@gmail.com,Repel T-shirt,L,Formal shirts,Tshirts,2310.596290234728,16.0744525978509,NoDiscount,CARD,Excellent product!,Kept,371.41570540148274,1939.1805848332451,2025,5,Yes
2025-05-17,Saturday,21:15:00,CUST0328,Anvi Kaul,43.51187350319311,Male,sahilsanghvi22268@gmail.com,Sports Shoes,M,Accessories,Accessories,1192.8468513702985,54.23481756754385,Clearance,CASH,Stitching quality is poor,Kept,646.9383137008723,545.9085376694262,2025,5,Yes
2025-05-17,Thursday,19:40:00,CUST0069,Kanav Dugal,41.62681498043423,Female,rohanbal52270@gmail.com,Formal White Shirt,Free,Casual tshirt,Tshirts,3708.094629675191,21.659859655246137,SummerSale,CASH,Perfect for daily wear,Exchange,803.1680926713653,2904.9265370038256,2025,5,Yes
2025-05-18,Wednesday,17:10:00,CUST0212,Neelofar Gole,22.24306052447459,Female,lakshitbahl2380@gmail.com,Cap,S,Outerwear,Shirts,2453.847821492543,0.0,Clearance,CARD,"Good quality, worth the price",Return,0.0,2453.847821492543,2025,5,No
2025-05-18,Monday,13:26:00,CUST0087,Anya Mangat,31.945504048072703,Female,vritikadubey37463@gmail.com,Sportswear Club Fleece T-shirt,Free,Casual tshirt,Accessories,1741.1247273424397,0.0,ValentineDayOffer,CASH,Material feels cheap,Exchange,0.0,1741.1247273424397,2025,5,No
2025-05-18,Friday,19:26:00,CUST0114,Ayesha Ray,47.510741284855136,Male,neelofargole58324@gmail.com,Sports Shoes,XL,Formal shirts,Shirts,1775.2970420711877,4.434191054447924,NoDiscount,CARD,Stitching quality is poor,Return,78.7200626293992,1696.5769794417884,2025,5,Yes
2025-05-18,Friday,09:40:00,CUST0157,Jivika Tandon,58.74535223510253,Female,keyajohal39165@gmail.com,Tech Fleece T-shirt,L,Footwear,Tshirts,1254.3760528273006,19.023469177210245,ValentineDayOffer,UPI,Too tight around shoulders,Return,238.62584177590801,1015.7502110513925,2025,5,Yes
2025-05-18,Monday,19:37:00,CUST0089,Baiju Bala,22.905646775977274,Female,raghavhayer3290@gmail.com,Total 90 T-shirt,XXL,Accessories,Shirts,3019.636819077024,0.0,NewYearSale,CASH,Fits well and comfortable,Kept,0.0,3019.636819077024,2025,5,No
2025-05-18,Thursday,09:50:00,CUST0192,Hazel Bir,41.2552128040087,Male,reneerama4230@gmail.com,Denim Jacket,M,Bottomwear,Jackets,2000.9684288641597,38.80796306166296,SummerSale,UPI,"Loved it, will buy again",Kept,776.5350887491408,1224.4333401150188,2025,5,Yes
2025-05-18,Tuesday,20:00:00,CUST0082,Purab Dugar,42.56540350582134,Female,charvideep42474@gmail.com,Skinny Jeans,Free,Bottomwear,Accessories,1728.7306774983576,0.0,Clearance,CASH,Excellent product!,Kept,0.0,1728.7306774983576,2025,5,No
2025-05-18,Tuesday,12:39:00,CUST0031,Charvi Gour,34.809643994092646,Male,mahikabhargava29326@gmail.com,Bomber Jacket,S,Footwear,Shirts,1666.768412324399,17.55912088681097,ValentineDayOffer,CARD,Fits well and comfortable,Exchange,292.6698804232211,1374.098531901178,2025,5,Yes
2025-05-18,Tuesday,18:27:00,CUST0348,Aarav Bose,31.195740935558355,Male,adahkata52402@gmail.com,Backpack,Free,Outerwear,Shirts,1739.9783142446356,34.29239262975836,ValentineDayOffer,CASH,Fits well and comfortable,Return,596.6801951934212,1143.2981190512144,2025,5,Yes
2025-05-18,Friday,18:33:00,CUST0306,Tushar Rama,6.917672338393494,Male,ehsaanmadan42277@gmail.com,Sandals,Free,Outerwear,Tshirts,1368.9531213099624,0.0,SummerSale,CARD,Stitching quality is poor,Exchange,0.0,1368.9531213099624,2025,5,No
2025-05-18,Sunday,11:50:00,CUST0209,Ritvik Sura,64.2823902150788,Female,vritikawadhwa33137@gmail.com,Belt,S,Outerwear,Shirts,2387.437649690441,20.0841039519893,NoDiscount,UPI,Stitching quality is poor,Return,479.4954593527583,1907.9421903376829,2025,5,Yes
2025-05-19,Saturday,19:02:00,CUST0498,Divij Jhaveri,33.10044734466453,Female,umangkrish43435@gmail.com,Formal White Shirt,M,Bottomwear,Shirts,3217.788636783366,0.0,NoDiscount,CASH,Perfect for daily wear,Exchange,0.0,3217.788636783366,2025,5,No
2025-05-19,Monday,13:46:00,CUST0272,Fateh Deshpande,28.58866483201065,Female,azadramachandran33183@gmail.com,Sports Shoes,M,Casual tshirt,Accessories,1809.1339425788265,0.2244259414727611,NewYearSale,CASH,Superb fit and feel,Kept,4.060165883135812,1805.0737766956906,2025,5,Yes
2025-05-20,Thursday,10:16:00,CUST0271,Yuvaan Sharma,42.90305064962457,Female,fatehdara5479@gmail.com,Jordan Brand T-shirt,Free,Footwear,Tshirts,3242.715951557689,0.0,DiwaliOffer,CASH,Stitching quality is poor,Kept,0.0,3242.715951557689,2025,5,No
2025-05-20,Thursday,17:04:00,CUST0104,Alia Arora,41.07100365304242,Female,raniazacharia31228@gmail.com,Sandals,L,Accessories,Jeans,3372.070484768136,11.446246490006848,SummerSale,CASH,Too tight around shoulders,Return,385.9754995033297,2986.0949852648064,2025,5,Yes
2025-05-20,Monday,09:29:00,CUST0055,Aarav Bose,45.563874015974505,Male,kairaanne48360@gmail.com,Academy T-shirt,XL,Footwear,Accessories,1151.4034970587268,9.030930778313028,NoDiscount,CARD,"Loved it, will buy again",Return,103.98245279844909,1047.4210442602778,2025,5,Yes
2025-05-20,Monday,11:09:00,CUST0241,Baiju Bala,46.73768993887495,Female,jivinram5840@gmail.com,Total 90 T-shirt,XXL,Bottomwear,Shirts,2286.864175295673,0.0,NoDiscount,CASH,Material feels cheap,Return,0.0,2286.864175295673,2025,5,No
2025-05-20,Saturday,19:36:00,CUST0480,Prisha Rout,31.177324088398333,Female,mamootyganesh45127@gmail.com,Repel T-shirt,M,Accessories,Shirts,2217.109940764801,22.550177215089267,ValentineDayOffer,CARD,Colour faded after wash,Exchange,499.96222069582336,1717.1477200689778,2025,5,Yes
2025-05-20,Friday,14:35:00,CUST0121,Divyansh Luthra,58.65337983207199,Male,yuvaangole51258@gmail.com,Tech Fleece T-shirt,XXL,Bottomwear,Jackets,1621.2696611656586,24.752207958905835,Clearance,CARD,Not as expected,Kept,401.30003810637186,1219.9696230592867,2025,5,Yes
2025-05-20,Sunday,19:09:00,CUST0379,Onkar Bhalla,35.590744396496575,Male,advikakata29392@gmail.com,Sportswear Club Fleece T-shirt,XL,Accessories,Shoes,2066.1629633589464,0.0,NoDiscount,CARD,Excellent product!,Kept,0.0,2066.1629633589464,2025,5,No
2025-05-21,Monday,18:13:00,CUST0211,Darshit Dass,37.17300245287686,Male,bhaminiray5935@gmail.com,Rain Jacket,M,Outerwear,Tshirts,3587.9853856699283,35.700292017021155,Clearance,UPI,"Good quality, worth the price",Kept,1280.9212602122072,2307.0641254577213,2025,5,Yes
2025-05-21,Saturday,19:29:00,CUST0468,Yakshit Gara,36.92382585337617,Female,umanggoda26160@gmail.com,Wristband,L,Formal shirts,Shoes,4186.514796516187,6.168693884598185,DiwaliOffer,CASH,Material feels cheap,Exchange,258.2532822304922,3928.261514285695,2025,5,Yes
2025-05-21,Saturday,20:53:00,CUST0089,Alisha Thaker,45.07283174451049,Male,jivinbaria2832@gmail.com,Hoodie,L,Footwear,Jeans,2990.93410059899,9.073423473107155,DiwaliOffer,UPI,Perfect for daily wear,Return,271.3801167489151,2719.553983850075,2025,5,Yes
2025-05-21,Monday,17:14:00,CUST0225,Jiya Tailor,32.49914966970671,Female,trishachoudhry5636@gmail.com,Cap,M,Casual tshirt,Jeans,1145.7163563852137,22.07070100897747,DiwaliOffer,CARD,"Loved it, will buy again",Kept,252.86763142873124,892.8487249564824,2025,5,Yes
2025-05-21,Thursday,09:11:00,CUST0275,Samar Doshi,38.6640554633163,Female,vanyakaur39189@gmail.com,Denim Jacket,L,Formal shirts,Jeans,3767.9295809256096,29.18206015793347,NewYearSale,CARD,Excellent product!,Kept,1099.5594770142818,2668.3701039113275,2025,5,Yes
2025-05-22,Thursday,14:50:00,CUST0144,Bhamini Wable,36.00446511327911,Male,advikagrewal34375@gmail.com,Hoodie,S,Accessories,Jeans,1708.8040075627282,20.18914811298797,ValentineDayOffer,CARD,Fits well and comfortable,Kept,344.9929720475133,1363.8110355152148,2025,5,Yes
2025-05-22,Monday,16:47:00,CUST0479,Piya Wali,46.626543795343245,Female,tusharrama42125@gmail.com,Sports Shoes,S,Formal shirts,Shoes,2278.549154837045,0.0,NoDiscount,CASH,Too tight around shoulders,Return,0.0,2278.549154837045,2025,5,No
2025-05-22,Friday,10:14:00,CUST0246,Romil Dugar,21.49046601866453,Male,miraankara3514@gmail.com,Socks,S,Footwear,Jackets,1163.6937372911673,1.283406488403278,SummerSale,UPI,Perfect for daily wear,Kept,14.934920929537437,1148.75881636163,2025,5,Yes
2025-05-22,Wednesday,10:48:00,CUST0053,Samarth Sami,33.40563955092047,Male,neelofarganesh25450@gmail.com,Tech Fleece T-shirt,XXL,Outerwear,Accessories,2200.59498592111,33.86755004201569,Clearance,UPI,Fits well and comfortable,Exchange,745.28760807892,1455.30737784219,2025,5,Yes
2025-05-23,Sunday,12:31:00,CUST0259,Indrans Kar,25.546174102381723,Male,hunaranne34290@gmail.com,Pro T-shirt,M,Bottomwear,Jackets,2924.956777907042,17.63961266967882,DiwaliOffer,CASH,Too tight around shoulders,Exchange,515.95104637832,2409.005731528722,2025,5,Yes
2025-05-23,Monday,17:39:00,CUST0206,Parinaaz Srinivasan,48.27296204207474,Male,reneejayaraman40276@gmail.com,Dri-FIT T-shirt,Free,Accessories,Accessories,3130.4803084729037,5.2632857684362095,SummerSale,CARD,Size runs a bit small,Exchange,164.76612455955228,2965.7141839133515,2025,5,Yes
2025-05-24,Friday,16:56:00,CUST0494,Mohanlal Deep,50.55137858316382,Male,daminihans3628@gmail.com,Sandals,XXL,Formal shirts,Jackets,4925.98540860379,0.0,NewYearSale,CARD,Not as expected,Kept,0.0,4925.98540860379,2025,5,No
2025-05-24,Wednesday,15:13:00,CUST0309,Jiya Tailor,43.80591226678855,Female,nehmatzachariah5660@gmail.com,Tech Fleece T-shirt,XXL,Bottomwear,Tshirts,0.0,48.66577985680896,DiwaliOffer,CASH,Not as expected,Kept,0.0,0.0,2025,5,Yes
2025-05-24,Monday,14:09:00,CUST0257,Samar Bansal,47.84322948303986,Female,yuvaankhalsa2226@gmail.com,Bomber Jacket,XXL,Outerwear,Shoes,3819.388350215914,1.8728878837620415,Clearance,CASH,Fits well and comfortable,Kept,71.53286164501279,3747.8554885709013,2025,5,Yes
